number,ticker,cap,name,industry,sector
1976,FEIM,127.14M,"Frequency Electronics, Inc.",Communication Equipment,Technology
1977,TOUR,126.45M,Tuniu Corporation,Travel Services,Consumer Discretionary
1978,BRLS,126.35M,Borealis Foods Inc.,Packaged Foods,Consumer Staples
1979,CGEN,126.25M,Compugen Ltd.,Biotechnology,Healthcare
1980,ULBI,125.37M,Ultralife Corporation,Electrical Equipment & Parts,Industrials
1981,CRDF,125.28M,"Cardiff Oncology, Inc.",Biotechnology,Healthcare
1982,TRVG,125.18M,trivago N.V.,Internet Content & Information,Communication Services
1983,EPRX,125.04M,Eupraxia Pharmaceuticals Inc.,Biotechnology,Healthcare
1984,IFRX,124.83M,InflaRx N.V.,Biotechnology,Healthcare
1985,OPRT,124.46M,Oportun Financial Corporation,Credit Services,Financials
1986,SKYE,124.39M,"Skye Bioscience, Inc.",Biotechnology,Healthcare
1987,TLSI,124.23M,"TriSalus Life Sciences, Inc.",Medical Devices,Healthcare
1988,DXLG,123.82M,"Destination XL Group, Inc.",Apparel Retail,Consumer Discretionary
1989,DLHC,123.82M,DLH Holdings Corp.,Specialty Business Services,Industrials
1990,VIGL,122.91M,"Vigil Neuroscience, Inc.",Biotechnology,Healthcare
1991,AOUT,122.82M,"American Outdoor Brands, Inc.",Leisure,Consumer Discretionary
1992,MIST,122.54M,Milestone Pharmaceuticals Inc.,Biotechnology,Healthcare
1993,KEQU,122.17M,Kewaunee Scientific Corporation,"Furnishings, Fixtures & Appliances",Consumer Discretionary
1994,ZTEK,122.01M,Zentek Ltd.,Medical Instruments & Supplies,Healthcare
1995,PPIH,121.82M,"Perma-Pipe International Holdings, Inc.",Building Products & Equipment,Industrials
1996,DTI,121.81M,Drilling Tools International Corporation,Oil & Gas Equipment & Services,Energy
1997,IPHA,121.18M,Innate Pharma S.A.,Biotechnology,Healthcare
1998,IZTC,120.28M,"Invizyne Technologies, Inc.",Specialty Chemicals,Materials
1999,QH,120.19M,Quhuo Limited,Software - Application,Technology
2000,DERM,119.91M,Journey Medical Corporation,Drug Manufacturers - Specialty & Generic,Healthcare
2001,XNET,119.81M,Xunlei Limited,Software - Infrastructure,Technology
2002,PLAO,119.69M,Patria Latin American Opportunity Acquisition Corp.,Shell Companies,Financials
2003,SSSS,118.06M,SuRo Capital Corp.,Asset Management,Financials
2004,APXI,117.73M,APx Acquisition Corp. I,Shell Companies,Financials
2005,BTM,117.44M,Bitcoin Depot Inc.,Capital Markets,Financials
2006,RANI,117.33M,"Rani Therapeutics Holdings, Inc.",Biotechnology,Healthcare
2007,MNTX,116.88M,"Manitex International, Inc.",Farm & Heavy Construction Machinery,Industrials
2008,VBFC,116.88M,Village Bank and Trust Financial Corp.,Banks - Regional,Financials
2009,GRWG,116.71M,GrowGeneration Corp.,Specialty Retail,Consumer Discretionary
2010,OTLK,116.62M,"Outlook Therapeutics, Inc.",Biotechnology,Healthcare
2011,RVSB,116.51M,"Riverview Bancorp, Inc.",Banks - Regional,Financials
2012,PFIE,116.42M,"Profire Energy, Inc.",Oil & Gas Equipment & Services,Energy
2013,SIEB,115.95M,Siebert Financial Corp.,Capital Markets,Financials
2014,TELA,115.80M,"TELA Bio, Inc.",Medical Devices,Healthcare
2015,GIFI,115.45M,"Gulf Island Fabrication, Inc.",Metal Fabrication,Industrials
2016,CFFS,115.14M,CF Acquisition Corp. VII,Shell Companies,Financials
2017,QUIK,114.42M,QuickLogic Corporation,Semiconductors,Technology
2018,INVZ,114.30M,Innoviz Technologies Ltd.,Auto Parts,Consumer Discretionary
2019,WMPN,113.69M,William Penn Bancorporation,Banks - Regional,Financials
2020,KNDI,113.57M,"Kandi Technologies Group, Inc.",Auto Parts,Consumer Discretionary
2021,LTRX,113.50M,"Lantronix, Inc.",Communication Equipment,Technology
2022,PLMJ,113.35M,Plum Acquisition Corp. III,Shell Companies,Financials
2023,MAXN,113.09M,"Maxeon Solar Technologies, Ltd.",Solar,Technology
2024,PYXS,112.39M,"Pyxis Oncology, Inc.",Biotechnology,Healthcare
2025,CABA,111.93M,"Cabaletta Bio, Inc.",Biotechnology,Healthcare
2026,PCSC,111.89M,Perceptive Capital Solutions Corp,Shell Companies,Financials
2027,ALOT,111.76M,"AstroNova, Inc.",Computer Hardware,Technology
2028,ATLX,111.15M,Atlas Lithium Corporation,Other Industrial Metals & Mining,Materials
2029,PLBY,111.09M,"PLBY Group, Inc.",Leisure,Consumer Discretionary
2030,SVII,110.85M,Spring Valley Acquisition Corp. II,Shell Companies,Financials
2031,OPOF,110.80M,Old Point Financial Corporation,Banks - Regional,Financials
2032,BCOW,110.78M,"1895 Bancorp of Wisconsin, Inc.",Banks - Regional,Financials
2033,IPSC,110.54M,"Century Therapeutics, Inc.",Biotechnology,Healthcare
2034,TLGY,110.20M,TLGY Acquisition Corporation,Shell Companies,Financials
2035,CHAR,109.85M,Charlton Aria Acquisition Corporation,Shell Companies,Financials
2036,CNTX,109.50M,Context Therapeutics Inc.,Biotechnology,Healthcare
2037,FCAP,109.44M,"First Capital, Inc.",Banks - Regional,Financials
2038,KLXE,109.42M,"KLX Energy Services Holdings, Inc.",Oil & Gas Equipment & Services,Energy
2039,RSSS,109.24M,"Research Solutions, Inc.",Software - Application,Technology
2040,GUTS,109.18M,"Fractyl Health, Inc.",Biotechnology,Healthcare
2041,STKS,108.91M,"The ONE Group Hospitality, Inc.",Restaurants,Consumer Discretionary
2042,OFS,108.79M,OFS Capital Corporation,Asset Management,Financials
2043,PBHC,108.70M,"Pathfinder Bancorp, Inc.",Banks - Regional,Financials
2044,COYA,108.60M,"Coya Therapeutics, Inc.",Biotechnology,Healthcare
2045,KVHI,108.50M,"KVH Industries, Inc.",Communication Equipment,Technology
2046,THCP,108.09M,Thunder Bridge Capital Partners IV Inc.,Shell Companies,Financials
2047,CSLM,108.01M,CSLM Acquisition Corp.,Shell Companies,Financials
2048,INO,107.79M,"Inovio Pharmaceuticals, Inc.",Biotechnology,Healthcare
2049,SKYX,107.63M,SKYX Platforms Corp.,Electrical Equipment & Parts,Industrials
2050,PROV,107.53M,"Provident Financial Holdings, Inc.",Banks - Regional,Financials
2051,ACNT,107.49M,Ascent Industries Co.,Steel,Materials
2052,ALTO,107.31M,"Alto Ingredients, Inc.",Specialty Chemicals,Materials
2053,PPYA,106.90M,Papaya Growth Opportunity Corp. I,Shell Companies,Financials
2054,INMB,106.43M,"INmune Bio, Inc.",Biotechnology,Healthcare
2055,SRBK,106.30M,"SR Bancorp, Inc.",Banks - Regional,Financials
2056,IMUX,106.29M,"Immunic, Inc.",Biotechnology,Healthcare
2057,GECC,105.96M,Great Elm Capital Corp.,Asset Management,Financials
2058,SIFY,105.72M,Sify Technologies Limited,Telecom Services,Communication Services
2059,QMCO,105.55M,Quantum Corporation,Computer Hardware,Technology
2060,RBKB,105.50M,"Rhinebeck Bancorp, Inc.",Banks - Regional,Financials
2061,VERI,105.36M,"Veritone, Inc.",Software - Infrastructure,Technology
2062,KPTI,105.26M,Karyopharm Therapeutics Inc.,Biotechnology,Healthcare
2063,SND,105.15M,"Smart Sand, Inc.",Oil & Gas Equipment & Services,Energy
2064,FONR,105.08M,FONAR Corporation,Diagnostics & Research,Healthcare
2065,AKYA,105.07M,"Akoya Biosciences, Inc.",Medical Instruments & Supplies,Healthcare
2066,CODA,105.01M,"Coda Octopus Group, Inc.",Aerospace & Defense,Industrials
2067,FNGR,104.39M,"FingerMotion, Inc.",Telecom Services,Communication Services
2068,ANIX,103.62M,"Anixa Biosciences, Inc.",Biotechnology,Healthcare
2069,SUNS,103.19M,"Sunrise Realty Trust, Inc.",REIT - Mortgage,Real Estate
2070,BSBK,103.15M,Bogota Financial Corp.,Banks - Regional,Financials
2071,SHMD,103.14M,SCHMID Group N.V.,Specialty Industrial Machinery,Industrials
2072,QIPT,103.13M,Quipt Home Medical Corp.,Medical Devices,Healthcare
2073,UPLD,102.90M,"Upland Software, Inc.",Software - Application,Technology
2074,AVTX,102.86M,"Avalo Therapeutics, Inc.",Biotechnology,Healthcare
2075,CMTL,102.77M,Comtech Telecommunications Corp.,Communication Equipment,Technology
2076,MNPR,102.39M,Monopar Therapeutics Inc.,Biotechnology,Healthcare
2077,PRPL,102.32M,"Purple Innovation, Inc.","Furnishings, Fixtures & Appliances",Consumer Discretionary
2078,CPHC,101.90M,Canterbury Park Holding Corporation,Gambling,Consumer Discretionary
2079,TPIC,101.78M,"TPI Composites, Inc.",Specialty Industrial Machinery,Industrials
2080,FNWB,101.73M,First Northwest Bancorp,Banks - Regional,Financials
2081,LEE,101.67M,"Lee Enterprises, Incorporated",Publishing,Communication Services
2082,CRGO,101.48M,Freightos Limited,Integrated Freight & Logistics,Industrials
2083,SFWL,101.47M,Shengfeng Development Limited,Integrated Freight & Logistics,Industrials
2084,AIRG,101.42M,"Airgain, Inc.",Communication Equipment,Technology
2085,MNOV,100.54M,"MediciNova, Inc.",Biotechnology,Healthcare
2086,ADAG,100.49M,Adagene Inc.,Biotechnology,Healthcare
2087,VERU,100.40M,Veru Inc.,Biotechnology,Healthcare
2088,CSLR,99.87M,"Complete Solaria, Inc.",Solar,Technology
2089,CURI,99.86M,CuriosityStream Inc.,Broadcasting,Communication Services
2090,IMPP,99.79M,Imperial Petroleum Inc.,Oil & Gas Midstream,Energy
2091,NCTY,99.75M,The9 Limited,Capital Markets,Financials
2092,BOWN,99.73M,Bowen Acquisition Corp,Shell Companies,Financials
2093,RGLS,99.56M,Regulus Therapeutics Inc.,Biotechnology,Healthcare
2094,SNCR,99.43M,"Synchronoss Technologies, Inc.",Software - Infrastructure,Technology
2095,WW,99.03M,"WW International, Inc.",Personal Services,Consumer Discretionary
2096,SPHL,98.90M,Springview Holdings Ltd,Engineering & Construction,Industrials
2097,LTBR,98.86M,Lightbridge Corporation,Electrical Equipment & Parts,Industrials
2098,FBLG,98.78M,"FibroBiologics, Inc.",Biotechnology,Healthcare
2099,TLSA,98.36M,Tiziana Life Sciences Ltd,Biotechnology,Healthcare
2100,PETS,98.22M,"PetMed Express, Inc.",Pharmaceutical Retailers,Healthcare
2101,HBIO,97.69M,"Harvard Bioscience, Inc.",Medical Instruments & Supplies,Healthcare
2102,NOTV,97.51M,"Inotiv, Inc.",Diagnostics & Research,Healthcare
2103,ASRT,96.43M,"Assertio Holdings, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
2104,LPTX,96.43M,"Leap Therapeutics, Inc.",Biotechnology,Healthcare
2105,AFJK,95.68M,"Aimei Health Technology Co., Ltd",Shell Companies,Financials
2106,NVCT,95.64M,"Nuvectis Pharma, Inc.",Biotechnology,Healthcare
2107,GLAC,95.40M,Global Lights Acquisition Corp,Shell Companies,Financials
2108,AREC,95.23M,American Resources Corporation,Coking Coal,Materials
2109,TBNK,95.05M,Territorial Bancorp Inc.,Banks - Regional,Financials
2110,EVGR,94.92M,Evergreen Corporation,Shell Companies,Financials
2111,VIOT,94.84M,"Viomi Technology Co., Ltd","Furnishings, Fixtures & Appliances",Consumer Discretionary
2112,ORMP,94.73M,Oramed Pharmaceuticals Inc.,Biotechnology,Healthcare
2113,PFX,94.42M,PhenixFIN Corporation,Asset Management,Financials
2114,ASMB,94.14M,"Assembly Biosciences, Inc.",Biotechnology,Healthcare
2115,MASS,94.02M,908 Devices Inc.,Medical Devices,Healthcare
2116,QETA,93.99M,Quetta Acquisition Corporation,Shell Companies,Financials
2117,HLVX,93.57M,"HilleVax, Inc.",Biotechnology,Healthcare
2118,GBIO,93.51M,Generation Bio Co.,Biotechnology,Healthcare
2119,PHUN,93.47M,"Phunware, Inc.",Software - Application,Technology
2120,CITE,93.11M,Cartica Acquisition Corp,Shell Companies,Financials
2121,DYCQ,93.08M,DT Cloud Acquisition Corporation,Shell Companies,Financials
2122,IVCA,92.79M,Investcorp AI Acquisition Corp.,Shell Companies,Financials
2123,SLNG,92.55M,"Stabilis Solutions, Inc.",Oil & Gas Integrated,Energy
2124,ALAR,92.38M,Alarum Technologies Ltd.,Software - Infrastructure,Technology
2125,BKHA,92.33M,Black Hawk Acquisition Corporation,Shell Companies,Financials
2126,INVE,92.20M,"Identiv, Inc.",Building Products & Equipment,Industrials
2127,OPI,92.04M,Office Properties Income Trust,REIT - Office,Real Estate
2128,CHCI,91.67M,"Comstock Holding Companies, Inc.",Real Estate - Diversified,Real Estate
2129,EDAP,91.65M,EDAP TMS S.A.,Medical Distribution,Healthcare
2130,FAT,91.42M,FAT Brands Inc.,Restaurants,Consumer Discretionary
2131,IROH,91.33M,Iron Horse Acquisitions Corp.,Shell Companies,Financials
2132,SILC,91.21M,Silicom Ltd.,Communication Equipment,Technology
2133,LPSN,90.85M,"LivePerson, Inc.",Software - Application,Technology
2134,FATBB,90.28M,FAT Brands Inc.,Restaurants,Consumer Discretionary
2135,LASE,90.10M,Laser Photonics Corporation,Specialty Industrial Machinery,Industrials
2136,VRCA,89.75M,Verrica Pharmaceuticals Inc.,Biotechnology,Healthcare
2137,FSHP,89.69M,Flag Ship Acquisition Corporation,Shell Companies,Financials
2138,AXTI,89.60M,"AXT, Inc.",Semiconductor Equipment & Materials,Technology
2139,REKR,89.59M,"Rekor Systems, Inc.",Software - Infrastructure,Technology
2140,DTSQ,89.45M,DT Cloud Star Acquisition Corporation,Shell Companies,Financials
2141,PWUP,89.26M,PowerUp Acquisition Corp.,Shell Companies,Financials
2142,VEEA,89.22M,Veea Inc.,Information Technology Services,Technology
2143,HOWL,89.13M,"Werewolf Therapeutics, Inc.",Biotechnology,Healthcare
2144,ACOG,88.61M,Alpha Cognition Inc.,-,-
2145,SY,88.60M,So-Young International Inc.,Health Information Services,Healthcare
2146,MDXH,88.43M,MDxHealth SA,Diagnostics & Research,Healthcare
2147,VFF,88.39M,"Village Farms International, Inc.",Farm Products,Consumer Staples
2148,HSPO,88.35M,Horizon Space Acquisition I Corp.,Shell Companies,Financials
2149,LGCL,88.21M,Lucas GC Limited,Software - Application,Technology
2150,SUUN,88.14M,SolarBank Corporation,Utilities - Renewable,Utilities
2151,PFTA,88.05M,Perception Capital Corp. III,Shell Companies,Financials
2152,BYNO,87.99M,byNordic Acquisition Corporation,Shell Companies,Financials
2153,GNTA,87.61M,Genenta Science S.p.A.,Biotechnology,Healthcare
2154,GNLX,87.30M,Genelux Corporation,Biotechnology,Healthcare
2155,QNCX,87.12M,"Quince Therapeutics, Inc.",Biotechnology,Healthcare
2156,CAMP,86.99M,Camp4 Therapeutics Corporation,Biotechnology,Healthcare
2157,LVO,86.58M,"LiveOne, Inc.",Entertainment,Communication Services
2158,RRGB,86.38M,"Red Robin Gourmet Burgers, Inc.",Restaurants,Consumer Discretionary
2159,VTSI,86.01M,"VirTra, Inc.",Software - Application,Technology
2160,MGYR,85.99M,"Magyar Bancorp, Inc.",Banks - Regional,Financials
2161,OPRX,85.66M,OptimizeRx Corporation,Health Information Services,Healthcare
2162,OAKU,85.55M,Oak Woods Acquisition Corporation,Shell Companies,Financials
2163,LNSR,85.48M,"LENSAR, Inc.",Medical Devices,Healthcare
2164,ANL,85.24M,Adlai Nortye Ltd.,Biotechnology,Healthcare
2165,EHGO,85.20M,Eshallgo Inc.,Business Equipment & Supplies,Industrials
2166,MSW,85.17M,Ming Shing Group Holdings Limited,Engineering & Construction,Industrials
2167,ME,85.00M,23andMe Holding Co.,Diagnostics & Research,Healthcare
2168,HUHU,84.91M,HUHUTECH International Group Inc.,Specialty Industrial Machinery,Industrials
2169,PTLE,84.88M,PTL Limited,Oil & Gas Refining & Marketing,Energy
2170,SDIG,84.84M,"Stronghold Digital Mining, Inc.",Capital Markets,Financials
2171,VMCA,84.83M,Valuence Merger Corp. I,Shell Companies,Financials
2172,YTRA,84.78M,"Yatra Online, Inc.",Travel Services,Consumer Discretionary
2173,MAYS,84.66M,"J.W. Mays, Inc.",Real Estate Services,Real Estate
2174,ZBAO,84.58M,Zhibao Technology Inc.,Insurance Brokers,Financials
2175,MOND,84.45M,"Mondee Holdings, Inc.",Travel Services,Consumer Discretionary
2176,ASYS,83.89M,"Amtech Systems, Inc.",Semiconductor Equipment & Materials,Technology
2177,BRID,83.60M,Bridgford Foods Corporation,Packaged Foods,Consumer Staples
2178,WOK,83.47M,WORK Medical Technology Group LTD,Medical Devices,Healthcare
2179,RLMD,83.28M,"Relmada Therapeutics, Inc.",Biotechnology,Healthcare
2180,AGEN,83.28M,Agenus Inc.,Biotechnology,Healthcare
2181,WIMI,83.19M,WiMi Hologram Cloud Inc.,Advertising Agencies,Communication Services
2182,AITR,83.08M,AI Transportation Acquisition Corp,Shell Companies,Financials
2183,GAN,82.94M,GAN Limited,Gambling,Consumer Discretionary
2184,MDBH,82.88M,"MDB Capital Holdings, LLC",Capital Markets,Financials
2185,IKNA,82.52M,"Ikena Oncology, Inc.",Biotechnology,Healthcare
2186,USAU,82.39M,U.S. Gold Corp.,Gold,Materials
2187,NA,82.37M,Nano Labs Ltd,Semiconductors,Technology
2188,SLS,82.35M,"SELLAS Life Sciences Group, Inc.",Biotechnology,Healthcare
2189,PMVP,82.28M,"PMV Pharmaceuticals, Inc.",Biotechnology,Healthcare
2190,BRAG,82.24M,Bragg Gaming Group Inc.,Gambling,Consumer Discretionary
2191,SGA,81.96M,"Saga Communications, Inc.",Broadcasting,Communication Services
2192,CLSD,81.91M,"Clearside Biomedical, Inc.",Biotechnology,Healthcare
2193,CURR,81.42M,CURRENC Group Inc.,Shell Companies,Financials
2194,TGAA,81.05M,Target Global Acquisition I Corp.,Shell Companies,Financials
2195,CBAT,80.94M,"CBAK Energy Technology, Inc.",Electrical Equipment & Parts,Industrials
2196,PRLH,80.92M,Pearl Holdings Acquisition Corp,Shell Companies,Financials
2197,CVGI,80.55M,"Commercial Vehicle Group, Inc.",Auto Parts,Consumer Discretionary
2198,WLGS,80.45M,"WANG & LEE GROUP, Inc.",Engineering & Construction,Industrials
2199,ELVA,80.29M,Electrovaya Inc.,Electrical Equipment & Parts,Industrials
2200,BCAB,80.25M,"BioAtla, Inc.",Biotechnology,Healthcare
2201,CMRX,80.21M,"Chimerix, Inc.",Biotechnology,Healthcare
2202,IVVD,80.17M,"Invivyd, Inc.",Biotechnology,Healthcare
2203,AUBN,80.04M,"Auburn National Bancorporation, Inc.",Banks - Regional,Financials
2204,PDSB,79.90M,PDS Biotechnology Corporation,Biotechnology,Healthcare
2205,OPTN,79.88M,"OptiNose, Inc.",Drug Manufacturers - Specialty & Generic,Healthcare
2206,EPIX,79.86M,ESSA Pharma Inc.,Biotechnology,Healthcare
2207,JVSA,79.86M,JVSPAC Acquisition Corp.,Shell Companies,Financials
2208,YHNA,79.75M,YHN Acquisition I Limited,Shell Companies,Financials
2209,HPH,79.50M,Highest Performances Holdings Inc.,Asset Management,Financials
2210,AGFY,79.42M,Agrify Corporation,Farm & Heavy Construction Machinery,Industrials
2211,RENB,79.36M,Renovaro Inc.,Biotechnology,Healthcare
2212,ZENV,79.36M,Zenvia Inc.,Software - Application,Technology
2213,LATG,79.24M,Chenghe Acquisition I Co.,Shell Companies,Financials
2214,SCLX,79.03M,Scilex Holding Company,Drug Manufacturers - General,Healthcare
2215,GSIT,79.01M,"GSI Technology, Inc.",Semiconductors,Technology
2216,ATMV,78.82M,AlphaVest Acquisition Corp,Shell Companies,Financials
2217,HNNA,78.73M,"Hennessy Advisors, Inc.",Asset Management,Financials
2218,AIFU,78.25M,AIX Inc.,Insurance Brokers,Financials
2219,CAPN,78.18M,Cayson Acquisition Corp,Shell Companies,Financials
2220,OVID,78.11M,Ovid Therapeutics Inc.,Biotechnology,Healthcare
2221,ATMC,77.74M,AlphaTime Acquisition Corp,Shell Companies,Financials
2222,ALLK,77.62M,Allakos Inc.,Biotechnology,Healthcare
2223,ALXO,77.53M,ALX Oncology Holdings Inc.,Biotechnology,Healthcare
2224,AVTE,77.38M,"Aerovate Therapeutics, Inc.",Biotechnology,Healthcare
2225,IVCP,76.95M,Swiftmerge Acquisition Corp.,Shell Companies,Financials
2226,MSSA,76.89M,Metal Sky Star Acquisition Corporation,Shell Companies,Financials
2227,RGC,76.84M,Regencell Bioscience Holdings Limited,Drug Manufacturers - Specialty & Generic,Healthcare
